Cell Index,UMAP X,UMAP Y,"Cell type label (HeLa, 0; NIH3T3, 1)",C10H14N5O7P - AMP,C10H17N3O6S - Glutathione,C11H11ClN2O2 - C11H11ClN2O2,C16H30O2 - 4 possible acid,C18H13NO4 - C18H13NO4,C18H32O2 - Linoleic acid,C18H34O2 - Oleic acid,C18H36O2 - 3 possible FA,C19H37O6P - C19H37O6P,C19H37O7P - C19H37O7P,C19H39O7P - LPA(16:0),C20H30O2 - EPA,C20H32O2 - Arachidonic,C20H34O2 - ETrE,C21H37O6P - CPA(18:2),C21H39O6P - CPA(18:1),C21H39O7P - LPA(18:2),C21H41O6P - C21H41O6P,C21H41O7P - LPA(18:1)/DHAP(18:0),C21H43O7P - LPA(18:0),C21H44NO6P - C21H44NO6P,C21H44NO7P - LPE(16:0),C22H30N2O5 - C22H28N2O5,C22H32O2 - DHA,C22H34O2 - DPA,C23H43O7P - C23H43O7P,C23H46NO7P - LPE(18:1),C23H48NO7P - LPE(18:0),C25H44NO7P - LPE(20:4),C25H50NO7P - LPE(20:1),C27H44NO7P - C27H44NO7P,C27H46NO7P - C27H46NO7P,C27H48NO7P - C27H48NO7P,C27H51O12P - PI(18:1),C27H53O12P - PI(18:0),C29H49O12P - PI(20:4),C30H39N3O7 - C30H39N3O7,C34H68NO6P - C34H68NO6P,C35H67O8P - PA(32:1),C35H69O8P - C35H69O8P,C36H69O8P - PA(33:1),C37H69O8P - PA(34:2),C37H71O8P - PA(34:1),C37H74NO8P - PE(32:0),C38H71O8P - C38H71O8P,C38H73O8P - PA(35:1),C39H69O8P - PA(36:4),C39H71O8P - PA(36:3),C39H73O8P - PA(36:2),C39H74NO8P - PE(34:2),C39H75O8P - C39H75O8P,C39H76NO8P - PE(34:1),C40H76NO10P - PS(34:1),C40H77O10P - PG(34:1),C40H78NO8P - PC(32:1),C41H71O8P - PA(38:4)(2-),C41H73O8P - PA(38:4),C41H74NO7P - C41H74NO7P,C41H74NO8P - PE(36:4),C41H75O8P - C41H75O8P,C41H78NO8P - PE(36:2),C41H80NO8P - PE(36:1),C42H80NO10P - PS(36:1),C42H82NO6P - CerP(d18:1/24:0),C43H73O8P - PA(40:6),C43H75O8P - PA(40:4),C43H76NO7P - PE(38:5),C43H76NO8P - PE(38:5),C43H78NO7P - C43H78NO7P,C43H78NO8P - PE(38:4),C43H79O13P - PI(34:2),C43H81O13P - PI(34:1),C43H82NO8P - PE(38:2),C44H78NO10P - PS(38:4),C44H84NO6P - C44H84NO6P,C45H78NO8P - PE(40:6),C45H79O13P - PI(36:4),C45H80NO8P - PE(40:5),C45H81O13P - PI(36:3),C45H82NO8P - PE(40:4),C47H81O13P - PI(38:5),C47H85O13P - PI(38:3),C5H14NO6P - Glycerylphosphorylethanolamine,C6H11O8P - Inositol cyclic phosphate,C6H13O7P - Mevalonic acid-5P,C6H13O9P - Hexose-phosphate,C6H14NO7P - C6H14NO7P,C9H19O11P - C9H19O11P
657,-2.5968149,9.121274,1,4.87218856811523,5.60460567474365,9.10684490203857,5.84030771255493,5.60460567474365,4.75515937805175,7.17158126831054,6.91339635848999,7.52145195007324,4.69509506225585,5.59020900726318,0,6.85875701904296,0,0,7.06620073318481,0,7.04822826385498,5.60489416122436,4.96365880966186,0,5.77614784240722,0,0,0,0,5.44453573226928,6.55901956558227,6.45563888549804,4.71784973144531,4.93889713287353,0,4.40437889099121,4.59134101867675,6.89670944213867,0,5.49536657333374,5.53681993484497,5.64071941375732,5.92720031738281,4.59757995605468,5.74437856674194,6.90617036819458,5.83098030090332,4.51949596405029,5.5558214187622,5.47646522521972,5.45852851867675,6.70829916000366,4.57809877395629,5.78645658493042,6.57789611816406,4.85774421691894,6.06940174102783,0,5.71309614181518,5.86009836196899,5.50033521652221,4.43341064453125,5.55443811416626,6.67879486083984,7.03404235839843,6.25044107437133,5.53840684890747,0,0,0,6.23504877090454,4.71061944961547,6.71893978118896,5.58638429641723,7.17078256607055,5.80158901214599,5.79802942276001,0,4.30920076370239,0,0,5.29392623901367,0,6.59560394287109,0,5.98160123825073,7.9333529472351,5.48123264312744,7.39403247833251,5.75274848937988,4.26757144927978
658,-1.8801664,4.794407,0,5.97420740127563,3.85902047157287,9.13820552825927,5.25486898422241,3.85902047157287,4.30521392822265,6.85434007644653,6.7151403427124,7.19185447692871,3.92868447303771,5.26142024993896,4.3161449432373,6.66178178787231,5.39478349685668,4.37481832504272,7.25538063049316,5.02549743652343,7.22504043579101,6.32437992095947,5.84645128250122,4.1354956626892,3.56307792663574,3.53432011604309,4.39663791656494,5.25471258163452,4.8117709159851,5.35198450088501,6.36972904205322,5.41856288909912,4.20637607574462,3.95530724525451,4.95447492599487,4.25538825988769,5.88396739959716,7.01126718521118,4.35769939422607,0,5.82785081863403,5.2924518585205,5.66407394409179,4.99654531478881,5.73002433776855,6.82578897476196,4.32321882247924,3.73450827598571,5.96038913726806,3.74098777770996,5.53465986251831,6.6639232635498,4.37400102615356,5.76627302169799,5.85015726089477,4.07751512527465,5.70703411102294,0,5.35193729400634,5.54313564300537,4.00990867614746,4.00859403610229,6.15874862670898,5.85209798812866,6.42943716049194,5.01567268371582,4.26372385025024,5.56093311309814,4.67883014678955,0,5.39404821395874,5.07406377792358,6.31749439239501,4.45112323760986,4.10823011398315,5.309907913208,4.89055109024047,5.25246381759643,5.55275440216064,0,5.24830913543701,5.21362257003784,4.41180753707885,0,7.01787805557251,6.03632736206054,8.5546293258667,5.02023220062255,7.65128421783447,6.21033859252929,6.78995275497436
659,11.083013,7.1976504,0,4.58582496643066,5.09237241744995,9.73371887207031,5.93476438522338,5.09237241744995,0,6.93064069747924,7.22035646438598,7.46391439437866,4.4451847076416,5.89544296264648,4.58543968200683,6.68179035186767,0,4.9779314994812,6.80851173400878,4.42612934112548,7.38332891464233,6.03155469894409,6.45503377914428,0,0,4.31790924072265,5.11919546127319,4.86261320114135,0,0,5.63211107254028,4.60472106933593,0,0,0,0,0,6.83967733383178,0,0,6.91296911239624,5.73477172851562,5.97722196578979,0,5.76821994781494,7.07166814804077,5.77163887023925,0,4.83264112472534,0,0,6.42741107940673,0,4.75961685180664,5.96130514144897,0,5.50649118423461,0,4.6623420715332,5.75047302246093,0,0,0,4.41733312606811,6.20648479461669,0,0,0,0,0,0,0,6.51701545715332,0,0,4.46374797821044,0,0,5.64854335784912,0,4.69706344604492,0,0,0,0,5.70669317245483,8.2217206954956,0,7.46142435073852,5.51797866821289,5.05885982513427
660,3.349805,8.446218,1,6.34101390838623,6.72164678573608,9.16834259033203,5.84946489334106,6.72164678573608,4.18750095367431,6.81241226196289,6.72709035873413,7.51245355606079,4.78331136703491,5.82963228225708,4.52221012115478,6.52084684371948,4.29863882064819,0,7.04494190216064,4.37627029418945,7.1870436668396,6.50080060958862,6.05636548995971,0,4.67426967620849,0,0,0,0,5.75223112106323,6.29467391967773,6.35153102874755,0,0,4.71818256378173,4.39592504501342,5.88759613037109,6.26829624176025,5.56122827529907,0,5.84374284744262,6.20476579666137,5.77668380737304,5.02980184555053,5.7471923828125,6.95842409133911,4.75186395645141,4.75547933578491,5.06749820709228,0,5.51318740844726,6.85165071487426,0,5.71128988265991,6.39282894134521,0,5.68121719360351,0,6.02389240264892,5.88093328475952,4.81310176849365,5.04082012176513,5.82103443145751,6.30126094818115,6.75332355499267,5.91885089874267,5.63060617446899,4.54257440567016,0,4.8923635482788,6.30298614501953,4.84107017517089,6.65644454956054,6.04510498046875,6.93614530563354,4.86747503280639,0,0,0,0,4.57505702972412,0,0,0,6.0881061553955,6.07454013824462,8.03907680511474,4.32510709762573,7.1782579421997,6.13473844528198,5.70305633544921
661,-1.9199556,7.5452914,1,4.62914323806762,6.12853479385376,9.20882511138916,5.75730419158935,6.12853479385376,5.32686328887939,6.99050235748291,6.93786573410034,7.4402174949646,0,6.09529590606689,4.13354730606079,6.92704820632934,0,4.42141151428222,6.91516494750976,4.3395562171936,7.07191514968872,6.34285259246826,5.54457855224609,4.22987556457519,4.55165863037109,4.11127662658691,4.74986267089843,4.74130201339721,5.43455982208251,5.63680982589721,6.33448266983032,6.11219120025634,0,0,5.48272323608398,0,5.50191068649292,6.5949683189392,4.3198390007019,0,5.45499277114868,6.41562032699585,5.88832521438598,4.5424199104309,6.15775251388549,6.74166202545166,5.45506620407104,4.53236293792724,5.7371802330017,4.40868043899536,5.61179256439209,6.88943672180175,4.31275701522827,5.66309070587158,6.54116439819335,4.35964775085449,5.34669303894043,0,5.39345216751098,5.72748565673828,5.31928443908691,5.35835742950439,4.61568021774292,6.7018756866455,6.67593097686767,5.75085687637329,5.36610078811645,0,4.14614677429199,4.11485719680786,6.19956684112548,4.56336212158203,6.83727025985717,5.77399969100952,6.88703632354736,4.54310894012451,0,4.41026926040649,4.38367080688476,5.36330652236938,5.65260457992553,4.35129261016845,4.5976915359497,0,0,6.00227165222168,8.11841392517089,4.50187110900878,7.15148210525512,6.12292909622192,4.79613590240478
662,15.534457,12.152818,0,0,0,9.5689058303833,6.68846225738525,0,0,6.54654502868652,7.67478990554809,8.30661487579345,0,6.50100326538085,0,0,0,0,6.60243463516235,5.3847804069519,7.98678731918335,5.93720483779907,7.13297605514526,0,0,0,0,0,0,0,6.99392747879028,6.77041959762573,0,0,0,0,0,7.49197435379028,0,0,6.464448928833,0,6.69629907608032,0,0,7.37381601333618,0,0,0,0,0,0,0,5.63711881637573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73359870910644,0,5.32419061660766,8.25212574005127,0,7.607421875,5.72089672088623,0
663,1.6151861,8.807088,1,5.1397156715393,6.58671808242797,8.48161029815673,5.75539255142211,6.58671808242797,5.23389625549316,7.25978755950927,7.14741086959838,7.71029233932495,5.17643213272094,6.16664361953735,0,6.94227361679077,0,5.07799482345581,7.22948455810546,5.1381344795227,7.67754411697387,6.47637701034545,5.28529262542724,0,5.10993862152099,0,4.55678558349609,4.92530012130737,0,6.01853704452514,6.85368013381958,6.62770223617553,5.79155254364013,0,0,0,5.68317890167236,6.60094308853149,4.66522550582885,0,0,5.13315248489379,6.15587329864501,5.02232980728149,6.19708251953125,6.71812772750854,6.00999689102172,0,0,4.98424196243286,0,7.0531997680664,0,5.14008378982543,6.28944826126098,0,5.84902334213256,0,4.66561460494995,5.91939401626586,5.02832698822021,4.69253587722778,5.9549970626831,6.48243236541748,6.8377628326416,5.07318353652954,5.08259677886962,4.98723936080932,0,5.87905263900756,5.94732141494751,0,6.80258226394653,5.17884731292724,7.03226852416992,5.04262828826904,0,4.61158561706543,4.94212055206298,0,0,4.98297262191772,4.87782764434814,0,0,6.06125783920288,8.35660648345947,5.13433074951171,7.56555652618408,6.62247228622436,6.26640319824218
664,-0.65179056,2.6962676,1,5.89273738861084,4.33611965179443,8.62702083587646,5.39662265777587,4.33611965179443,4.33854150772094,6.98286342620849,6.70397663116455,7.54904556274414,3.99590063095092,5.69816160202026,4.88130378723144,6.96296024322509,5.05418729782104,4.22321844100952,7.10077905654907,4.19232034683227,7.35788536071777,5.9049277305603,5.91509580612182,4.25681257247924,4.99090385437011,4.41036128997802,5.78808832168579,5.08932209014892,3.68696641921997,5.41412448883056,6.09411525726318,5.62402868270874,3.99062061309814,4.22330474853515,4.12306928634643,3.78050637245178,5.62015867233276,6.75801467895507,5.42807340621948,5.49008989334106,6.41687154769897,5.94251441955566,6.11624002456665,5.41252088546752,6.04709434509277,6.99733686447143,4.37789154052734,4.16878986358642,5.77444982528686,4.07739543914794,5.60352277755737,6.73320484161376,0,5.6265549659729,6.23381614685058,4.37446069717407,5.99871349334716,0,5.49217224121093,6.13489627838134,4.19735288619995,4.33860683441162,5.17639827728271,5.93993043899536,6.64186668395996,5.09651660919189,3.9324505329132,5.30809068679809,5.15292167663574,5.46320390701293,5.955406665802,5.27054929733276,6.86816596984863,3.84060811996459,5.76526117324829,4.14120769500732,4.32931995391845,4.25837993621826,5.58193445205688,6.76189661026001,5.41680908203125,0,4.91021871566772,7.76913452148437,0,5.43120431900024,8.48145103454589,5.24325466156005,7.57207155227661,5.63687467575073,5.84971189498901
665,-0.9381651,5.5689716,1,0,6.45393276214599,9.25186443328857,6.0862398147583,6.45393276214599,4.5509386062622,6.66280603408813,6.95341968536376,7.78828525543212,0,6.07760572433471,0,6.70696687698364,0,0,6.98969888687133,0,7.33284950256347,6.12421751022338,5.70792722702026,0,5.83202934265136,0,4.54045057296752,4.95651912689209,4.74954414367675,6.14461803436279,6.57662725448608,5.64410591125488,0,4.95911502838134,0,0,4.69920301437377,6.75193309783935,4.48981142044067,4.55823326110839,5.87212085723876,6.00739240646362,6.49087381362915,5.8616509437561,5.0594310760498,7.10224771499633,5.65544414520263,0,0,0,4.47755575180053,6.71051931381225,5.63773965835571,4.41722297668457,6.45253944396972,0,5.56779956817626,0,5.77127790451049,4.91563987731933,6.06862497329711,0,0,6.579683303833,6.53798866271972,4.28051376342773,4.99683856964111,4.59890842437744,4.47586774826049,4.53776979446411,5.06814813613891,4.50917720794677,6.15120410919189,4.67787647247314,6.33532094955444,5.53514671325683,0,0,4.60347509384155,0,4.82452917098999,4.43824005126953,0,6.59237003326416,0,5.90149879455566,8.07843875885009,5.61490297317504,7.42793607711792,6.27825021743774,5.66954708099365
666,-2.0007427,10.253728,1,5.67325448989868,5.52960300445556,8.87372779846191,6.09434080123901,5.52960300445556,4.40982103347778,7.22144889831543,6.71743965148925,7.6286072731018,5.70272731781005,6.50377702713012,0,6.95929431915283,0,4.77496862411499,7.10172319412231,5.62611722946167,7.44104719161987,6.29145812988281,6.14766883850097,0,4.96887922286987,0,4.40291166305542,4.63746070861816,0,6.26764345169067,6.90902185440063,6.37530851364135,5.61623334884643,0,4.43464565277099,0,4.46889543533325,6.66192579269409,4.65376949310302,0,5.98418092727661,5.98829317092895,6.31967973709106,5.81755495071411,6.45254373550415,7.06303262710571,6.18115615844726,4.87523698806762,5.48351097106933,4.77557802200317,0,6.67081642150878,4.54444742202758,6.01894474029541,6.37436485290527,5.56654214859008,5.62613487243652,4.40791988372802,5.9800386428833,6.09369421005249,4.93243885040283,5.58059167861938,5.59602928161621,6.72816944122314,6.80158138275146,4.59766578674316,4.71820592880249,4.74867010116577,0,0,5.89044857025146,0,6.77687454223632,0,6.55114555358886,5.56641912460327,0,0,4.60091257095336,5.02970314025878,0,0,0,0,0,5.65690946578979,8.14098644256591,4.73979425430297,7.45739889144897,6.13451051712036,5.02176475524902
667,14.194261,6.645486,0,0,4.09487915039062,9.91145706176757,5.20264482498168,4.09487915039062,0,6.28325939178466,6.73590326309204,7.66954755783081,0,5.07138490676879,4.04809045791626,6.07369804382324,3.81567478179931,0,6.88446712493896,4.07931232452392,7.65968894958496,5.68587160110473,6.24090528488159,0,0,0,3.86022233963012,3.71965646743774,0,4.84530544281005,5.94352722167968,0,0,3.92017698287963,4.25770235061645,0,4.22594738006591,6.55163764953613,0,0,6.45868492126464,5.04396247863769,6.3688154220581,0,4.15554046630859,6.99684381484985,5.11807537078857,4.24026107788085,0,0,0,5.70731687545776,0,5.64848709106445,5.00981330871582,0,0,0,3.81693220138549,4.57214546203613,0,0,0,4.61642503738403,6.28369855880737,0,0,4.11460971832275,4.78441286087036,0,0,0,5.53765439987182,0,0,0,0,0,3.82436752319335,0,4.13008546829223,0,4.38076496124267,5.78440856933593,5.33987283706665,5.10948705673217,8.26121616363525,5.84124231338501,7.43429136276245,5.57592344284057,4.39004707336425
668,5.5555043,4.0146823,0,5.59431314468383,5.18946361541748,9.64076137542724,5.70546627044677,5.18946361541748,3.79763770103454,6.68256998062133,7.08284521102905,7.52778053283691,4.25252532958984,5.73032474517822,4.08701515197753,6.29787588119506,0,4.77456045150756,6.87134885787963,3.85158252716064,7.49151611328125,5.89617729187011,6.08518362045288,0,0,0,5.81067752838134,5.2498025894165,4.33421468734741,0,6.35822343826293,4.49171304702758,0,4.6850357055664,3.7274420261383,0,5.0358395576477,6.69010972976684,3.51803350448608,0,6.37286186218261,5.76545906066894,6.13571071624755,5.16643190383911,5.49836063385009,6.99871015548706,5.29857349395751,0,0,0,4.7832818031311,6.17409610748291,0,5.14797353744506,5.63945627212524,0,4.72284793853759,0,4.49747800827026,5.69252061843872,0,3.57552886009216,3.86326622962951,4.06297969818115,6.23508119583129,0,0,5.05057191848754,4.80708694458007,0,4.67235946655273,3.67272758483886,6.15022850036621,0,4.55075502395629,0,0,0,5.22300004959106,5.43135213851928,4.81701183319091,4.94782304763793,0,0,5.01069974899292,4.69042539596557,8.48186111450195,5.54065656661987,7.53562355041503,5.24047994613647,5.79877614974975
669,8.560966,12.051642,1,5.69538497924804,5.06730794906616,9.3550214767456,5.66480064392089,5.06730794906616,0,6.68399715423584,7.54644393920898,7.98214769363403,0,6.93474912643432,0,6.39138984680175,0,0,7.2271876335144,0,7.78094100952148,5.56819295883178,6.30527210235595,0,5.19849348068237,0,5.14473867416381,0,0,5.47691297531127,6.72895956039428,5.42573451995849,4.97680568695068,0,0,0,0,6.98467016220092,0,0,5.0699872970581,5.61270666122436,6.50947284698486,0,0,6.78903627395629,6.31443977355957,0,0,5.13368558883667,0,6.69835090637207,0,0,6.48405265808105,0,0,0,5.53734445571899,5.31587123870849,0,5.01109886169433,0,5.55530166625976,6.34243440628051,5.30378341674804,0,0,0,0,5.41883134841918,0,6.54647827148437,0,6.36689853668212,5.27546644210815,0,0,0,0,0,0,0,6.31921482086181,0,5.64976644515991,8.32630729675293,0,7.4225845336914,6.26499462127685,4.86700916290283
670,8.174508,6.453056,0,6.66761779785156,6.37029361724853,9.64539241790771,4.66620779037475,6.37029361724853,0,6.13961315155029,7.28696250915527,7.65305185317993,4.88473939895629,6.56385850906372,0,6.63713312149047,0,0,7.10551881790161,5.10513544082641,7.47717761993408,6.15180301666259,4.82986545562744,0,0,0,6.01857805252075,4.76162338256835,0,5.90655422210693,6.55591917037963,6.15860700607299,0,0,4.80725765228271,0,5.80239057540893,6.60980939865112,0,0,6.14060878753662,6.0532693862915,6.55907487869262,0,4.71901655197143,6.58180093765258,4.86964893341064,4.8183274269104,5.1349754333496,5.78635454177856,4.8379955291748,5.16819477081298,0,0,4.86431312561035,0,0,0,5.87196683883667,5.02604532241821,0,0,4.73421430587768,0,5.80590534210205,0,0,4.81465721130371,0,0,5.92017745971679,0,6.1288743019104,0,0,0,0,0,5.31207466125488,5.1505446434021,4.98832416534423,0,4.83686113357543,0,0,5.15278100967407,8.01639556884765,4.55882453918457,7.33645963668823,5.79729318618774,6.21322917938232
671,17.838602,10.705787,0,5.17182397842407,0,10.0167369842529,5.07485342025756,0,0,6.16997241973876,7.08277606964111,8.01452827453613,0,6.13285398483276,0,4.73429059982299,0,0,6.39395666122436,0,7.76150560379028,5.24035167694091,6.59344625473022,0,0,0,0,0,0,0,6.46699619293212,5.22030448913574,0,0,0,0,0,6.77044582366943,0,0,6.76564598083496,0,6.7163553237915,0,0,6.78929233551025,0,0,0,0,0,0,0,4.85402011871337,0,0,0,0,0,0,0,0,0,0,0,0,4.91829395294189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01279306411743,7.93785715103149,4.90992355346679,7.24899625778198,6.48073768615722,4.96080493927001
672,10.140347,4.4761086,0,5.51886940002441,6.1861982345581,9.53225517272949,5.4315915107727,6.1861982345581,0,6.44793462753295,7.08677005767822,7.86328077316284,0,6.76003789901733,4.66062879562377,6.62639045715332,0,0,6.8159155845642,0,7.24169731140136,6.30365943908691,6.35803651809692,0,5.10697507858276,0,5.20206451416015,0,0,5.42576599121093,7.04644203186035,6.35802936553955,0,4.95911645889282,0,5.38985395431518,0,6.56769275665283,0,0,6.72960329055786,4.81988477706909,6.60365104675293,5.13051748275756,0,6.88043165206909,6.11131048202514,0,4.93519687652587,4.99893140792846,4.8544635772705,5.42703676223754,0,0,4.84123849868774,4.8560996055603,0,0,5.30898523330688,5.30359888076782,0,5.119637966156,0,0,5.27735710144043,4.83951187133789,0,5.30575561523437,0,0,6.08807563781738,0,6.9279818534851,0,0,0,0,0,5.10737371444702,6.6033329963684,5.26135206222534,0,5.06003713607788,7.13498258590698,0,6.16581773757934,7.72028112411499,4.83547163009643,7.23242330551147,4.99186325073242,4.99281787872314
673,-0.6927343,7.989415,1,5.50413417816162,5.95271253585815,8.8140001296997,5.78132915496826,5.95271253585815,5.21689796447753,7.11102294921875,6.88023233413696,7.29286050796508,5.31755685806274,5.9878454208374,4.1994137763977,6.71184492111206,0,4.34303760528564,6.91902208328247,5.79733276367187,6.86561727523803,6.23881292343139,5.93018722534179,0,5.33023262023925,3.99200081825256,4.60725212097168,0,5.72419881820678,6.28341913223266,6.37591552734375,6.29855251312255,5.59002304077148,0,4.32441616058349,4.2907428741455,6.06501674652099,6.53367090225219,0,0,4.21528768539428,5.72343015670776,5.80392360687255,5.47118186950683,5.97297000885009,6.95018577575683,4.42479085922241,4.75570964813232,5.92953634262085,4.50996971130371,5.9472165107727,6.84633302688598,4.51774883270263,4.64474296569824,6.57018947601318,5.43521785736084,5.68029737472534,4.41410875320434,6.2920389175415,5.6702709197998,5.80110788345336,5.46419143676757,5.29350566864013,6.40175676345825,6.94821739196777,5.29161977767944,4.31098318099975,4.61933898925781,4.62093925476074,5.60084438323974,6.10063552856445,0,7.03289413452148,5.83216333389282,7.01874780654907,5.35443592071533,5.61450481414794,4.48732233047485,0,0,5.60230922698974,5.42689895629882,4.38189792633056,7.20711183547973,0,5.87043571472168,8.14885425567627,4.22709846496582,7.2912425994873,5.70912742614746,6.01339626312255
674,2.1218212,7.389729,1,5.27044630050659,5.48925399780273,9.07308006286621,5.43259096145629,5.48925399780273,0,6.95873689651489,6.79304409027099,7.39944124221801,4.81512975692749,5.93016672134399,0,7.0138292312622,4.39700841903686,4.8054609298706,7.19818592071533,4.77426624298095,7.59554529190063,5.9449234008789,6.05293607711792,0,4.29559183120727,0,5.38726472854614,4.62588882446289,4.57632732391357,5.50967121124267,6.2846131324768,6.5110592842102,4.74443483352661,0,4.54663467407226,4.40133142471313,5.31896066665649,6.74297714233398,4.71478605270385,0,5.38862323760986,4.68151187896728,5.5497989654541,0,5.80249834060668,6.46185064315795,0,0,0,4.84746885299682,4.62354850769043,6.43577623367309,0,5.43046331405639,6.05766916275024,4.441743850708,5.43728685379028,0,5.51390266418457,5.36285400390625,5.50709629058837,4.41807222366333,4.82431411743164,5.6553521156311,6.73320579528808,5.83733749389648,0,0,0,4.66668128967285,4.21716547012329,4.47734785079956,6.51229381561279,4.31871509552001,6.5503921508789,4.158531665802,4.40815353393554,4.2302393913269,0,0,4.84808349609375,4.72080612182617,0,0,0,6.01921844482421,8.94462299346923,4.74372339248657,7.86343050003051,6.24905014038085,4.54969263076782
675,-3.3989499,8.996269,1,5.37273120880126,5.5091552734375,9.49979591369628,5.37672853469848,5.5091552734375,4.34577131271362,6.87714385986328,6.63551187515258,7.56635379791259,3.82895040512084,6.00287055969238,4.05447101593017,6.55008792877197,0,4.25585889816284,7.18914175033569,4.39532375335693,7.35906028747558,6.01661872863769,5.67860269546508,0,5.08598518371582,3.52889442443847,4.93379116058349,3.71432876586914,0,5.40105056762695,5.64441204071044,5.85722398757934,4.36566972732543,4.30534362792968,3.79119729995727,0,5.04621171951293,6.56400489807128,3.51917147636413,4.94615840911865,5.07535123825073,5.50428390502929,5.86251640319824,3.84412121772766,5.66760206222534,6.68355703353881,5.36746883392334,3.85514283180236,5.54138135910034,3.55975770950317,4.5204062461853,6.60843658447265,0,5.64834976196289,5.82045412063598,3.92537426948547,5.47233867645263,0,4.55467176437377,5.93918085098266,4.87976551055908,4.01673984527587,5.07833337783813,6.09527492523193,6.43566513061523,4.61531543731689,4.28020095825195,4.21596527099609,0,0,5.4891242980957,0,6.66362810134887,3.64515709877014,6.42236709594726,3.56203651428222,3.7483263015747,0,0,4.70203924179077,4.05321073532104,4.57464790344238,0,0,0,6.02238035202026,8.49309635162353,5.18566989898681,7.63782262802124,5.99399662017822,5.62192249298095
676,10.562809,5.7129474,0,5.10358619689941,6.59717369079589,9.24909782409668,5.55876302719116,6.59717369079589,0,6.61438989639282,7.41661214828491,7.9279818534851,4.71641016006469,6.68130540847778,0,6.64242792129516,0,4.79764413833618,7.35022497177124,0,7.64556789398193,4.92081832885742,6.34207868576049,0,0,0,5.2599811553955,0,0,4.97425985336303,6.47587919235229,5.32998180389404,0,4.95378017425537,0,0,5.31564474105835,6.5520167350769,5.29987239837646,5.13662481307983,6.56802892684936,6.48190021514892,6.76927661895751,0,0,7.50545024871826,6.21007013320922,0,0,0,4.90271377563476,6.36327028274536,0,6.03514289855957,0,0,5.00701379776001,0,0,5.28897857666015,0,0,0,0,6.49288749694824,4.83785676956176,0,0,0,0,5.31984043121337,0,6.09116888046264,0,0,0,0,0,0,5.39848518371582,6.31763458251953,0,5.30107355117797,7.03073930740356,0,5.45874691009521,8.16799068450927,5.0761079788208,7.41077899932861,6.20444536209106,4.76142120361328
677,12.791937,13.313815,0,5.39690065383911,6.74282503128051,9.80246543884277,5.91636705398559,6.74282503128051,0,5.99241971969604,7.23473739624023,7.92441797256469,0,6.40896129608154,0,6.62879228591918,0,0,6.29340553283691,4.90972852706909,7.00967502593994,6.00866079330444,5.78124189376831,0,0,0,4.50104999542236,0,0,0,6.51573610305786,0,0,0,4.80699586868286,0,0,6.79574632644653,0,0,6.50443649291992,5.92374420166015,6.53814029693603,0,5.00561809539794,6.95683526992797,4.93504333496093,0,0,0,5.09977293014526,5.91598939895629,0,0,5.27922010421752,0,0,0,0,0,0,0,0,0,5.11469364166259,0,0,0,4.71202611923217,0,0,0,6.32166051864624,0,0,0,0,0,0,6.33841323852539,0,0,0,0,0,5.07275390625,8.11258506774902,4.87309169769287,7.5846529006958,5.12914705276489,6.06596231460571
678,2.5868323,6.6630387,1,5.90261077880859,6.03830814361572,8.9712381362915,5.5419430732727,6.03830814361572,4.2017273902893,6.97800970077514,7.00665807723999,7.66029214859008,4.28632164001464,6.13867092132568,0,6.69112539291381,4.55276584625244,4.66637659072876,7.11157464981079,4.69955921173095,7.90338659286499,6.82486343383789,5.81828117370605,0,4.93492269515991,0,0,4.58097028732299,5.63828897476196,5.98637866973876,6.73259162902832,6.46823501586914,5.49065685272216,0,4.77605390548706,0,4.8919506072998,6.84189271926879,5.73979425430297,0,0,5.61682891845703,6.06850433349609,0,6.06088066101074,6.88295412063598,5.44779253005981,0,4.89491462707519,4.25209283828735,4.97836732864379,6.52031755447387,0,5.76275396347045,5.87340497970581,0,4.87621784210205,0,4.94553136825561,5.53573894500732,4.96196222305297,0,0,5.8363356590271,6.43970537185668,5.55245780944824,0,0,4.69907236099243,4.41875791549682,5.85017251968383,0,6.35072565078735,4.45990514755249,5.87783432006835,5.61475086212158,4.37641048431396,0,0,0,4.69524717330932,0,4.43251943588256,6.82403421401977,0,5.95598745346069,8.56782245635986,4.49804306030273,7.52788114547729,6.17449140548706,5.64114236831665
679,15.566228,16.819254,0,5.47287940979003,5.28663778305053,9.67536830902099,5.7395339012146,5.28663778305053,0,5.34591579437255,7.37511253356933,8.00127696990966,4.87607955932617,6.86088228225708,0,5.24156951904296,0,0,7.1794114112854,0,7.85949182510376,5.56649494171142,6.64605140686035,0,0,0,0,0,0,5.45156574249267,6.65459299087524,5.68918514251709,0,0,0,0,0,6.60804319381713,0,0,6.7092957496643,6.30204391479492,7.37528753280639,0,0,7.11756038665771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29768228530883,0,5.29809236526489,0,0,0,0,0,0,0,0,0,0,0,0,5.4405927658081,8.33278369903564,0,7.60676956176757,5.6108922958374,6.67069768905639
